gene	genomic_class	arrangement	provenance	dup_class4	TF_subfamily	in_lambert	hgnc_locus_type	is_ohnolog	is_ohnolog_relaxed	ohnolog_rescue_via_cluster	cluster_id	n_ohnolog_partners	ohnolog_dup_time	youngest_paralog_node	age_category	is_responder	n_response_celltypes
ZNF572	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		1	Younger	Bilateria	pre2R_ancient	False	0
ZNF592	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
ZNF608	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		1	Vertebrata	Chordata	pre2R_ancient	True	2
ZNF609	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		1	Vertebrata	Chordata	pre2R_ancient	True	1
ZNF623	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	False	0
ZNF629	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		14	Vertebrata	Bilateria	pre2R_ancient	False	0
ZNF683	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	2
ZNF687	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
ZNF70	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
ZNF703	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	False	0
ZNF704	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	9
ZNF71	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
ZNF76	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
ZNF774	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		14	Vertebrata	Bilateria	pre2R_ancient	False	0
ZNF831	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	14
ZSCAN2	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		4	Vertebrata	Bilateria	pre2R_ancient	True	1
ZXDA	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		1	Vertebrata	Hominoidea	post2R_young	False	0
ZXDB	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		1	Vertebrata	Hominoidea	post2R_young	False	0
ZXDC	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
ZEB1	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF; Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	True	7
ZEB2	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF; Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	True	3
ZFHX3	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF; Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	5
ZFHX4	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF; Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
TRERF1	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF; Myb/SANT	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	4
ZNF541	singleton	dispersed	ohnolog	dispersed_ohnolog	C2H2 ZF; Myb/SANT	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
MBNL2	singleton	dispersed	ohnolog	dispersed_ohnolog	CCCH ZF	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	True	7
CAMTA1	singleton	dispersed	ohnolog	dispersed_ohnolog	CG-1	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
CAMTA2	singleton	dispersed	ohnolog	dispersed_ohnolog	CG-1	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
CUX1	singleton	dispersed	ohnolog	dispersed_ohnolog	CUT; Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	True	3
CUX2	singleton	dispersed	ohnolog	dispersed_ohnolog	CUT; Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	True	5
ONECUT1	singleton	dispersed	ohnolog	dispersed_ohnolog	CUT; Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	False	0
ONECUT2	singleton	dispersed	ohnolog	dispersed_ohnolog	CUT; Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	False	0
ONECUT3	singleton	dispersed	ohnolog	dispersed_ohnolog	CUT; Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	False	0
CXXC4	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	False	0
CXXC5	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	True	4
FBXL19	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	False	0
KDM2A	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	False	0
KDM2B	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	True	11
TET1	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient	True	4
TET3	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient	True	3
KMT2A	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC; AT hook	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
KMT2B	singleton	dispersed	ohnolog	dispersed_ohnolog	CxxC; AT hook	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
E2F1	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	3
E2F2	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	3
E2F3	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	3
E2F4	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
E2F5	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	1
E2F6	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	2
E2F7	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	3
E2F8	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	2
TFDP1	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	7
TFDP2	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	6
TFDP3	singleton	dispersed	ohnolog	dispersed_ohnolog	E2F	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
EBF1	singleton	dispersed	ohnolog	dispersed_ohnolog	EBF1	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	True	5
EBF2	singleton	dispersed	ohnolog	dispersed_ohnolog	EBF1	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	False	0
EBF3	singleton	dispersed	ohnolog	dispersed_ohnolog	EBF1	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	False	0
EBF4	singleton	dispersed	ohnolog	dispersed_ohnolog	EBF1	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	True	3
ELF1	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
ELF2	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	1
ELF4	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	4
ERF	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
ETV1	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
ETV4	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
ETV5	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	4
ETV6	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	1
ETV7	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	21
SPI1	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
SPIC	singleton	dispersed	ohnolog	dispersed_ohnolog	Ets	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
FOXA1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	False	0
FOXA2	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	False	0
FOXA3	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	False	0
FOXB1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
FOXB2	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
FOXD3	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		2	Vertebrata	Euteleostomi	2R_vertebrata	False	0
FOXD4L1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Catarrhini	post2R_young	False	0
FOXF1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
FOXI1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
FOXI2	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
FOXI3	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
FOXJ2	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
FOXJ3	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
FOXK1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
FOXK2	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
FOXN1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
FOXN2	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Chordata	pre2R_ancient	True	4
FOXN3	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Chordata	pre2R_ancient	True	1
FOXN4	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		3	Vertebrata	Chordata	pre2R_ancient	False	0
FOXO1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		3	Vertebrata	Opisthokonta	pre2R_ancient	True	5
FOXO3	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		3	Vertebrata	Opisthokonta	pre2R_ancient	True	4
FOXO4	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		3	Vertebrata	Opisthokonta	pre2R_ancient	True	1
FOXO6	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		3	Vertebrata	Opisthokonta	pre2R_ancient	False	0
FOXR1	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
FOXR2	singleton	dispersed	ohnolog	dispersed_ohnolog	Forkhead	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
GATA1	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	False	0
GATA2	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	False	0
GATA3	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	False	0
GATA4	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	False	0
GATA5	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	False	0
GATA6	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	False	0
GATAD2A	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	False	0
GATAD2B	singleton	dispersed	ohnolog	dispersed_ohnolog	GATA	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	False	0
GCM1	singleton	dispersed	ohnolog	dispersed_ohnolog	GCM	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	False	0
GCM2	singleton	dispersed	ohnolog	dispersed_ohnolog	GCM	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	False	0
GRHL1	singleton	dispersed	ohnolog	dispersed_ohnolog	Grainyhead	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
GRHL2	singleton	dispersed	ohnolog	dispersed_ohnolog	Grainyhead	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
GRHL3	singleton	dispersed	ohnolog	dispersed_ohnolog	Grainyhead	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
TFCP2	singleton	dispersed	ohnolog	dispersed_ohnolog	Grainyhead	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
TFCP2L1	singleton	dispersed	ohnolog	dispersed_ohnolog	Grainyhead	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
UBP1	singleton	dispersed	ohnolog	dispersed_ohnolog	Grainyhead	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
HMG20A	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
HMG20B	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
LEF1	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	8
SOX1	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
SOX10	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
SOX11	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
SOX12	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	1
SOX13	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	2
SOX14	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
SOX17	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	False	0
SOX18	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	False	0
SOX2	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
SOX21	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
SOX3	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
SOX4	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	3
SOX5	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	9
SOX7	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
SOX8	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
SOX9	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
TCF7	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	17
TCF7L1	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	3
TCF7L2	singleton	dispersed	ohnolog	dispersed_ohnolog	HMG/Sox	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	4
HSF1	singleton	dispersed	ohnolog	dispersed_ohnolog	HSF	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	False	0
HSF2	singleton	dispersed	ohnolog	dispersed_ohnolog	HSF	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	False	0
HSF4	singleton	dispersed	ohnolog	dispersed_ohnolog	HSF	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	True	1
ALX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
ALX3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
ALX4	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
BARHL1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
BARHL2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
CDX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
CDX4	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
DBX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Chordata	pre2R_ancient	False	0
DBX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Chordata	pre2R_ancient	False	0
EMX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
EMX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
EN1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
EN2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
EVX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
EVX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
GSX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
HMX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
HNF1A	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	False	0
HNF1B	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	False	0
ISL1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	False	0
ISL2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	False	0
LBX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
LHX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
LHX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
LHX3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
LHX4	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
LHX5	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
LHX6	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
LHX8	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
LHX9	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
LMX1B	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
MEIS1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	1
MEIS2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
MEIS3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Hominidae	post2R_young	False	0
MEOX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	True	1
